start_time,close,datetime,high,low,open,volume
1583125200000,221.42,2020-03-02 05:00:00,221.75,220.14,221.08,37335.39753
1583128800000,220.77,2020-03-02 06:00:00,222.9,220.28,221.4,37448.26403
1583132400000,220.01,2020-03-02 07:00:00,221.7,219.71,220.74,18919.27113
1583136000000,221.81,2020-03-02 08:00:00,222.0,219.62,220.0,21404.47675
1583139600000,222.65,2020-03-02 09:00:00,223.07,220.9,221.84,27565.43101
1583143200000,223.79,2020-03-02 10:00:00,225.76,222.64,222.64,47030.86683
1583146800000,224.7,2020-03-02 11:00:00,225.41,223.53,223.89,24991.90804
1583150400000,224.06,2020-03-02 12:00:00,225.37,222.5,224.7,30280.75246
1583154000000,227.26,2020-03-02 13:00:00,228.34,223.99,224.06,70439.03973
1583157600000,227.73,2020-03-02 14:00:00,229.8,226.18,227.27,51162.50196
1583161200000,228.36,2020-03-02 15:00:00,229.65,226.41,227.76,38805.16652
1583164800000,231.79,2020-03-02 16:00:00,232.62,227.64,228.34,53186.0916
1583168400000,231.5,2020-03-02 17:00:00,234.4,231.11,231.79,68671.44421
1583172000000,231.48,2020-03-02 18:00:00,233.3,230.69,231.5,33123.87017
1583175600000,232.08,2020-03-02 19:00:00,232.2,229.96,231.48,24424.75129
1583179200000,231.91,2020-03-02 20:00:00,232.21,230.31,232.08,17915.22774
1583182800000,232.78,2020-03-02 21:00:00,233.69,231.66,231.86,22172.17557
1583186400000,230.55,2020-03-02 22:00:00,233.0,230.52,232.78,14991.84315
1583190000000,231.97,2020-03-02 23:00:00,232.1,229.31,230.57,23699.59132
1583193600000,228.05,2020-03-03 00:00:00,232.16,227.61,232.1,44349.25448
1583197200000,228.15,2020-03-03 01:00:00,230.15,227.58,228.05,25361.63263
1583200800000,230.01,2020-03-03 02:00:00,230.28,227.78,228.14,19848.68635
1583204400000,231.55,2020-03-03 03:00:00,232.2,229.01,230.01,19573.73046
1583208000000,229.6,2020-03-03 04:00:00,231.54,229.28,231.54,23492.51778
1583211600000,229.95,2020-03-03 05:00:00,230.27,228.29,229.64,20916.91825
1583215200000,226.99,2020-03-03 06:00:00,230.02,226.5,229.95,27398.78872
1583218800000,226.77,2020-03-03 07:00:00,228.13,226.26,226.91,35703.7726
1583222400000,226.84,2020-03-03 08:00:00,228.33,226.0,226.71,25433.62255
1583226000000,228.92,2020-03-03 09:00:00,229.15,226.35,226.86,27341.66943
1583229600000,229.36,2020-03-03 10:00:00,230.71,228.13,228.95,29610.67034
1583233200000,231.12,2020-03-03 11:00:00,231.68,229.27,229.42,31154.9498
1583236800000,228.43,2020-03-03 12:00:00,232.46,227.63,231.13,42596.44238
1583240400000,228.58,2020-03-03 13:00:00,229.19,227.13,228.47,34790.93248
1583244000000,224.9,2020-03-03 14:00:00,228.59,223.71,228.56,50578.73857
1583247600000,224.55,2020-03-03 15:00:00,229.46,222.32,224.9,102743.83153
1583251200000,221.92,2020-03-03 16:00:00,225.45,219.57,224.58,65063.18927
1583254800000,222.78,2020-03-03 17:00:00,223.24,221.36,221.86,21224.96923
1583258400000,223.17,2020-03-03 18:00:00,223.6,221.76,222.78,24642.66862
1583262000000,223.66,2020-03-03 19:00:00,223.95,221.78,223.15,15062.30586
1583265600000,222.38,2020-03-03 20:00:00,223.8,221.56,223.6,14313.97508
1583269200000,223.82,2020-03-03 21:00:00,224.2,222.1,222.38,15162.10037
1583272800000,224.4,2020-03-03 22:00:00,224.88,223.31,223.84,9674.20716
1583276400000,223.91,2020-03-03 23:00:00,225.37,223.46,224.4,15458.97431
1583280000000,225.11,2020-03-04 00:00:00,225.27,222.51,223.84,32997.85522
1583283600000,227.45,2020-03-04 01:00:00,228.23,224.98,225.12,40515.61282
1583287200000,227.17,2020-03-04 02:00:00,228.85,227.02,227.47,33974.22034
1583290800000,226.03,2020-03-04 03:00:00,227.94,225.79,227.18,20496.55745
1583294400000,227.52,2020-03-04 04:00:00,228.08,225.92,226.03,19203.60728
1583298000000,226.39,2020-03-04 05:00:00,227.62,225.5,227.48,17718.32248
1583301600000,224.94,2020-03-04 06:00:00,226.73,224.13,226.39,23805.95108
1583305200000,226.64,2020-03-04 07:00:00,227.0,224.73,224.94,15851.90738
1583308800000,226.55,2020-03-04 08:00:00,227.22,225.22,226.64,17076.62047
1583312400000,225.46,2020-03-04 09:00:00,226.58,225.46,226.54,1972.59713
1583319600000,223.25,2020-03-04 11:00:00,225.46,221.51,225.46,22861.55812
1583323200000,222.78,2020-03-04 12:00:00,224.15,222.4,223.26,17733.15494
1583326800000,224.46,2020-03-04 13:00:00,224.59,222.75,222.78,16556.8815
1583330400000,222.92,2020-03-04 14:00:00,225.38,222.3,224.42,24373.84913
1583334000000,221.71,2020-03-04 15:00:00,224.17,220.86,222.92,41031.66002
1583337600000,222.84,2020-03-04 16:00:00,223.25,220.23,221.71,28169.64232
1583341200000,222.97,2020-03-04 17:00:00,223.65,222.01,222.83,11741.60072
1583344800000,222.25,2020-03-04 18:00:00,223.13,221.28,223.0,13626.1913
1583348400000,222.41,2020-03-04 19:00:00,222.95,221.72,222.27,9857.09366
1583352000000,221.54,2020-03-04 20:00:00,222.47,220.81,222.44,9719.30862
1583355600000,222.64,2020-03-04 21:00:00,222.98,221.0,221.52,7533.48131
1583359200000,223.23,2020-03-04 22:00:00,223.71,222.52,222.62,5791.40728
1583362800000,224.26,2020-03-04 23:00:00,224.49,223.2,223.23,11171.25715
1583366400000,226.49,2020-03-05 00:00:00,227.43,224.23,224.26,37846.33997
1583370000000,226.88,2020-03-05 01:00:00,227.12,225.34,226.49,19184.84713
1583373600000,227.43,2020-03-05 02:00:00,227.87,225.83,226.85,22932.41955
1583377200000,226.38,2020-03-05 03:00:00,228.08,226.24,227.44,29117.48116
1583380800000,226.68,2020-03-05 04:00:00,227.29,226.21,226.38,18160.98137
1583384400000,228.85,2020-03-05 05:00:00,229.09,226.31,226.63,25409.80876
1583388000000,228.42,2020-03-05 06:00:00,229.58,227.89,228.89,29803.61064
1583391600000,227.83,2020-03-05 07:00:00,228.74,227.0,228.44,14160.92286
1583395200000,228.64,2020-03-05 08:00:00,228.71,227.45,227.82,15007.07973
1583398800000,231.41,2020-03-05 09:00:00,231.58,228.2,228.62,48341.91642
1583402400000,232.03,2020-03-05 10:00:00,232.25,230.01,231.41,28479.16327
1583406000000,232.25,2020-03-05 11:00:00,233.08,231.5,231.99,33428.37769
1583409600000,231.61,2020-03-05 12:00:00,234.09,231.59,232.25,34763.37192
1583413200000,231.87,2020-03-05 13:00:00,231.93,230.4,231.6,26446.04538
1583416800000,229.07,2020-03-05 14:00:00,232.44,229.07,231.92,31647.6813
1583420400000,231.38,2020-03-05 15:00:00,231.44,229.08,229.08,33276.1172
1583424000000,232.28,2020-03-05 16:00:00,233.38,230.66,231.38,31564.54811
1583427600000,232.17,2020-03-05 17:00:00,232.96,231.41,232.27,14638.76017
1583431200000,231.87,2020-03-05 18:00:00,232.75,231.26,232.15,10563.24081
1583434800000,232.71,2020-03-05 19:00:00,232.74,230.49,231.89,14888.20186
1583438400000,231.15,2020-03-05 20:00:00,232.85,230.07,232.73,15066.9534
1583442000000,230.82,2020-03-05 21:00:00,231.53,230.4,231.15,8066.23926
1583445600000,228.84,2020-03-05 22:00:00,230.83,228.8,230.82,13378.02281
1583449200000,228.38,2020-03-05 23:00:00,229.03,226.43,228.8,45307.7451
1583452800000,227.83,2020-03-06 00:00:00,229.6,227.73,228.38,19988.28008
1583456400000,228.74,2020-03-06 01:00:00,229.76,227.33,227.83,12114.83867
1583460000000,229.5,2020-03-06 02:00:00,230.81,228.43,228.68,14498.78885
1583463600000,229.16,2020-03-06 03:00:00,230.34,229.06,229.5,8779.42996
1583467200000,229.09,2020-03-06 04:00:00,229.54,228.69,229.12,12617.68276
1583470800000,233.18,2020-03-06 05:00:00,234.1,228.98,229.09,40136.81817
1583474400000,234.96,2020-03-06 06:00:00,236.02,233.2,233.2,51443.29215
1583478000000,235.52,2020-03-06 07:00:00,237.43,234.88,234.95,35328.18853
1583481600000,236.38,2020-03-06 08:00:00,236.4,234.0,235.54,26332.36289
1583485200000,236.2,2020-03-06 09:00:00,236.98,235.53,236.38,23806.22504
1583488800000,237.96,2020-03-06 10:00:00,238.3,235.5,236.18,33879.55896
1583492400000,240.05,2020-03-06 11:00:00,241.4,237.9,237.91,65035.18646
1583496000000,238.86,2020-03-06 12:00:00,240.04,237.39,240.04,40855.62422
1583499600000,236.44,2020-03-06 13:00:00,239.06,236.04,238.87,26953.36526
1583503200000,237.14,2020-03-06 14:00:00,238.5,236.01,236.44,25369.92563
1583506800000,234.66,2020-03-06 15:00:00,237.82,234.34,237.14,31635.31422
1583510400000,236.64,2020-03-06 16:00:00,237.26,234.65,234.65,22249.53364
1583514000000,238.44,2020-03-06 17:00:00,238.6,236.64,236.64,16864.33852
1583517600000,237.81,2020-03-06 18:00:00,238.62,236.99,238.4,15215.90184
1583521200000,237.74,2020-03-06 19:00:00,238.87,237.07,237.8,10714.11583
1583524800000,238.89,2020-03-06 20:00:00,239.2,237.5,237.74,12370.21712
1583528400000,240.46,2020-03-06 21:00:00,241.02,238.88,238.88,18515.45677
1583532000000,240.0,2020-03-06 22:00:00,241.02,238.9,240.47,17763.92322
1583535600000,244.88,2020-03-06 23:00:00,245.16,239.75,239.99,45678.95691
1583539200000,244.2,2020-03-07 00:00:00,246.11,242.85,244.93,33620.64702
1583542800000,242.9,2020-03-07 01:00:00,244.7,242.15,244.26,16038.38076
1583546400000,244.49,2020-03-07 02:00:00,244.61,242.76,242.87,13126.48713
1583550000000,243.85,2020-03-07 03:00:00,245.59,243.85,244.52,15121.26728
1583553600000,243.02,2020-03-07 04:00:00,244.37,242.38,243.84,14889.04919
1583557200000,242.93,2020-03-07 05:00:00,243.39,242.0,243.04,13463.33542
1583560800000,242.12,2020-03-07 06:00:00,244.71,242.05,242.93,20230.37728
1583564400000,243.06,2020-03-07 07:00:00,243.33,241.1,242.1,22252.84439
1583568000000,244.18,2020-03-07 08:00:00,244.39,242.82,243.05,17430.04706
1583571600000,245.1,2020-03-07 09:00:00,245.1,243.65,244.19,17888.78409
1583575200000,243.69,2020-03-07 10:00:00,245.35,243.51,245.11,16053.96108
1583578800000,243.66,2020-03-07 11:00:00,244.55,243.19,243.75,12702.42337
1583582400000,243.3,2020-03-07 12:00:00,246.58,242.79,243.69,29965.45759
1583586000000,243.22,2020-03-07 13:00:00,244.6,242.46,243.3,15743.82167
1583589600000,244.86,2020-03-07 14:00:00,244.89,243.11,243.22,12375.11989
1583593200000,246.83,2020-03-07 15:00:00,247.26,244.41,244.83,23333.42972
1583596800000,245.11,2020-03-07 16:00:00,251.93,241.68,246.83,111885.407
1583600400000,238.99,2020-03-07 17:00:00,245.19,237.0,245.19,95960.90089
1583604000000,238.75,2020-03-07 18:00:00,239.81,236.0,238.99,54410.15536
1583607600000,238.59,2020-03-07 19:00:00,239.65,237.54,238.76,24871.56675
1583611200000,237.76,2020-03-07 20:00:00,239.09,237.41,238.65,11188.87437
1583614800000,238.17,2020-03-07 21:00:00,239.34,237.16,237.76,11485.57277
1583618400000,240.17,2020-03-07 22:00:00,240.64,237.95,238.16,13232.67914
1583622000000,237.23,2020-03-07 23:00:00,240.23,236.6,240.18,16478.3074
1583625600000,234.09,2020-03-08 00:00:00,237.23,231.8,237.23,63071.11139
1583629200000,232.69,2020-03-08 01:00:00,234.19,231.86,234.06,20351.64296
1583632800000,229.98,2020-03-08 02:00:00,233.51,229.27,232.7,29757.88744
1583636400000,231.62,2020-03-08 03:00:00,232.19,229.32,230.08,19654.16457
1583640000000,230.95,2020-03-08 04:00:00,232.0,230.3,231.6,15270.1993
1583643600000,229.6,2020-03-08 05:00:00,231.3,229.14,230.96,20931.56048
1583647200000,229.08,2020-03-08 06:00:00,229.6,227.1,229.59,36274.59363
1583650800000,229.87,2020-03-08 07:00:00,230.37,229.01,229.08,19743.51384
1583654400000,229.17,2020-03-08 08:00:00,229.93,228.4,229.85,16900.33052
1583658000000,229.62,2020-03-08 09:00:00,230.82,228.99,229.15,18173.18337
1583661600000,231.65,2020-03-08 10:00:00,232.06,228.92,229.72,30242.61915
1583665200000,231.54,2020-03-08 11:00:00,232.71,230.5,231.65,20948.49281
1583668800000,225.86,2020-03-08 12:00:00,231.83,224.0,231.54,47020.15598
1583672400000,224.8,2020-03-08 13:00:00,226.32,223.0,225.86,58919.75415
1583676000000,220.32,2020-03-08 14:00:00,225.29,218.54,224.83,58844.3653
1583679600000,216.73,2020-03-08 15:00:00,221.14,212.0,220.32,139719.62376
1583683200000,212.69,2020-03-08 16:00:00,217.41,203.11,216.75,210933.56299
1583686800000,215.42,2020-03-08 17:00:00,218.0,209.68,212.68,114814.78347
1583690400000,214.34,2020-03-08 18:00:00,216.14,213.02,215.39,49178.59858
1583694000000,212.94,2020-03-08 19:00:00,214.53,210.61,214.23,40818.22591
1583697600000,209.6,2020-03-08 20:00:00,213.89,209.39,213.05,20809.06798
1583701200000,209.81,2020-03-08 21:00:00,211.99,207.85,209.56,27109.35334
1583704800000,203.78,2020-03-08 22:00:00,211.32,203.7,209.81,56372.48702
1583708400000,199.43,2020-03-08 23:00:00,209.61,195.5,203.78,143114.25947
1583712000000,203.14,2020-03-09 00:00:00,207.47,197.71,199.43,124419.74054
1583715600000,204.49,2020-03-09 01:00:00,206.54,200.51,203.15,45279.21172
1583719200000,200.38,2020-03-09 02:00:00,205.61,200.0,204.5,60622.11047
1583722800000,201.42,2020-03-09 03:00:00,204.34,197.88,200.38,78196.08726
1583726400000,200.51,2020-03-09 04:00:00,201.69,196.12,201.47,108443.35859
1583730000000,205.12,2020-03-09 05:00:00,206.19,196.61,200.44,123476.35307
1583733600000,204.9,2020-03-09 06:00:00,208.62,203.48,205.15,81148.88937
1583737200000,205.76,2020-03-09 07:00:00,206.74,204.6,204.92,37555.97887
1583740800000,207.58,2020-03-09 08:00:00,208.6,205.65,205.76,49989.08038
1583744400000,203.43,2020-03-09 09:00:00,207.65,203.05,207.51,44065.03078
1583748000000,203.49,2020-03-09 10:00:00,205.28,203.1,203.39,29254.62729
1583751600000,201.04,2020-03-09 11:00:00,203.5,199.11,203.43,66288.29654
1583755200000,204.63,2020-03-09 12:00:00,204.98,200.62,201.04,79345.7164
1583758800000,202.65,2020-03-09 13:00:00,205.05,198.0,204.63,89598.14797
1583762400000,197.87,2020-03-09 14:00:00,203.76,197.0,202.64,72887.2357
1583766000000,194.5,2020-03-09 15:00:00,199.0,190.0,197.87,175819.62432
1583769600000,195.95,2020-03-09 16:00:00,201.0,191.3,194.63,115884.64506
1583773200000,193.63,2020-03-09 17:00:00,196.94,192.5,195.95,61890.97281
1583776800000,194.3,2020-03-09 18:00:00,195.98,192.71,193.63,46121.04244
1583780400000,197.63,2020-03-09 19:00:00,198.26,193.96,194.24,39428.26503
1583784000000,198.35,2020-03-09 20:00:00,199.9,196.41,197.65,39490.92206
1583787600000,196.14,2020-03-09 21:00:00,198.93,195.75,198.42,13308.11754
1583791200000,198.99,2020-03-09 22:00:00,199.9,194.33,196.22,37659.31915
1583794800000,202.81,2020-03-09 23:00:00,203.33,197.58,199.0,41159.06217
1583798400000,203.38,2020-03-10 00:00:00,204.1,200.7,202.79,57317.10547
1583802000000,201.38,2020-03-10 01:00:00,204.9,200.78,203.36,40655.79623
1583805600000,200.62,2020-03-10 02:00:00,202.64,200.29,201.38,24586.77681
1583809200000,202.46,2020-03-10 03:00:00,202.93,199.84,200.63,28767.02337
1583812800000,203.2,2020-03-10 04:00:00,203.88,201.77,202.44,32358.99045
1583816400000,202.78,2020-03-10 05:00:00,203.6,201.94,203.2,24656.00105
1583820000000,200.37,2020-03-10 06:00:00,203.27,199.95,202.78,31714.07062
1583823600000,198.99,2020-03-10 07:00:00,200.38,197.18,200.35,51932.72319
1583827200000,199.0,2020-03-10 08:00:00,200.72,198.28,199.01,28218.91906
1583830800000,198.32,2020-03-10 09:00:00,199.37,197.65,199.0,20890.06152
1583834400000,203.52,2020-03-10 10:00:00,204.48,198.04,198.32,71185.87138
1583838000000,203.09,2020-03-10 11:00:00,205.14,202.12,203.57,54530.84498
1583841600000,205.44,2020-03-10 12:00:00,206.2,202.86,203.1,52862.09153
1583845200000,202.63,2020-03-10 13:00:00,206.08,201.53,205.44,58129.48077
1583848800000,203.26,2020-03-10 14:00:00,205.1,202.52,202.69,37143.46289
1583852400000,196.64,2020-03-10 15:00:00,203.29,195.97,203.29,108466.29597
1583856000000,199.26,2020-03-10 16:00:00,199.98,195.54,196.72,58186.68432
1583859600000,201.23,2020-03-10 17:00:00,201.6,198.3,199.23,40488.41571
1583863200000,199.26,2020-03-10 18:00:00,201.3,198.44,201.26,43622.37344
1583866800000,202.1,2020-03-10 19:00:00,202.39,198.9,199.27,29026.67525
1583870400000,203.0,2020-03-10 20:00:00,204.01,200.83,202.13,34364.49825
1583874000000,202.57,2020-03-10 21:00:00,203.58,201.75,202.97,16887.42
1583877600000,203.22,2020-03-10 22:00:00,203.74,202.09,202.6,29259.28488
1583881200000,200.7,2020-03-10 23:00:00,203.25,199.92,203.23,45009.23986
1583884800000,202.2,2020-03-11 00:00:00,202.56,199.92,200.74,19630.35852
1583888400000,202.25,2020-03-11 01:00:00,203.18,201.28,202.18,20234.31346
1583892000000,200.71,2020-03-11 02:00:00,202.6,200.39,202.24,15145.28753
1583895600000,201.79,2020-03-11 03:00:00,202.16,200.13,200.71,19732.71625
1583899200000,200.68,2020-03-11 04:00:00,202.1,200.5,201.79,14174.27132
1583902800000,199.32,2020-03-11 05:00:00,200.69,198.0,200.67,38986.26605
1583906400000,198.28,2020-03-11 06:00:00,200.4,198.07,199.32,26789.42721
1583910000000,199.03,2020-03-11 07:00:00,199.63,197.16,198.26,28469.60162
1583913600000,198.2,2020-03-11 08:00:00,200.83,197.86,199.03,40975.77603
1583917200000,197.22,2020-03-11 09:00:00,198.71,196.56,198.21,23495.26845
1583920800000,196.97,2020-03-11 10:00:00,197.32,194.59,197.26,49122.00937
1583924400000,196.46,2020-03-11 11:00:00,198.23,195.55,196.95,24759.5313
1583928000000,196.48,2020-03-11 12:00:00,197.19,195.55,196.46,25403.9053
1583931600000,196.69,2020-03-11 13:00:00,198.5,196.36,196.43,29276.43874
1583935200000,193.86,2020-03-11 14:00:00,197.23,192.5,196.7,44345.28787
1583938800000,191.86,2020-03-11 15:00:00,194.8,190.3,193.88,71155.79095
1583942400000,192.05,2020-03-11 16:00:00,193.96,190.93,191.87,61452.47843
1583946000000,184.27,2020-03-11 17:00:00,192.15,183.0,192.06,159679.81907
1583949600000,189.79,2020-03-11 18:00:00,190.45,181.73,184.31,118065.13475
1583953200000,189.94,2020-03-11 19:00:00,191.38,187.1,189.79,72838.74566
1583956800000,192.8,2020-03-11 20:00:00,192.88,189.8,189.91,40673.57295
1583960400000,189.42,2020-03-11 21:00:00,193.79,188.96,192.79,29085.65806
1583964000000,194.24,2020-03-11 22:00:00,194.95,188.24,189.39,54735.95062
1583967600000,194.61,2020-03-11 23:00:00,195.6,192.7,194.23,51597.29216
1583971200000,193.31,2020-03-12 00:00:00,195.55,192.22,194.61,43682.10572
1583974800000,185.03,2020-03-12 01:00:00,193.73,184.23,193.3,69195.21669
1583978400000,184.1,2020-03-12 02:00:00,187.62,182.66,185.01,69162.77213
1583982000000,183.08,2020-03-12 03:00:00,185.52,181.9,184.13,58135.34197
1583985600000,181.71,2020-03-12 04:00:00,183.06,180.0,183.02,97046.26811
1583989200000,181.75,2020-03-12 05:00:00,182.23,180.16,181.71,30302.37053
1583992800000,173.8,2020-03-12 06:00:00,181.82,172.0,181.79,143297.40277
1583996400000,171.61,2020-03-12 07:00:00,174.22,167.61,173.78,120685.04798
1584000000000,169.54,2020-03-12 08:00:00,172.36,166.61,171.65,103038.31582
1584003600000,167.97,2020-03-12 09:00:00,170.23,167.44,169.53,56314.37029
1584007200000,132.91,2020-03-12 10:00:00,168.89,125.0,167.97,378094.83619
1584010800000,136.59,2020-03-12 11:00:00,150.0,123.0,132.91,383437.39444
1584014400000,136.99,2020-03-12 12:00:00,142.52,134.01,136.45,245904.49554
1584018000000,135.03,2020-03-12 13:00:00,139.47,126.75,136.88,259160.91106
1584021600000,139.66,2020-03-12 14:00:00,142.97,134.0,134.92,244650.40111
1584025200000,141.1,2020-03-12 15:00:00,141.53,136.35,139.66,139335.96642
1584028800000,139.35,2020-03-12 16:00:00,142.65,134.41,141.11,173969.59069
1584032400000,141.96,2020-03-12 17:00:00,145.22,138.5,139.3,184222.80841
1584036000000,137.23,2020-03-12 18:00:00,142.95,136.85,142.0,96909.88837
1584039600000,138.37,2020-03-12 19:00:00,139.75,136.87,137.23,68231.94164
1584043200000,128.84,2020-03-12 20:00:00,139.09,125.0,138.4,181648.26882
1584046800000,130.99,2020-03-12 21:00:00,132.8,125.05,129.06,112750.4628
1584050400000,127.26,2020-03-12 22:00:00,134.95,126.2,130.99,124931.84256
1584054000000,107.82,2020-03-12 23:00:00,127.32,101.2,127.32,430425.1204
1584057600000,106.89,2020-03-13 00:00:00,116.36,104.2,107.67,352204.29996
1584061200000,96.62,2020-03-13 01:00:00,112.0,96.0,106.97,247820.17713
1584064800000,111.12,2020-03-13 02:00:00,120.2,86.0,96.51,463034.3297
1584068400000,124.24,2020-03-13 03:00:00,138.0,110.0,111.25,346543.43005
1584072000000,109.7,2020-03-13 04:00:00,124.24,106.0,124.17,263329.40007
1584075600000,116.63,2020-03-13 05:00:00,123.32,109.15,109.7,223527.03888
1584079200000,126.13,2020-03-13 06:00:00,127.0,114.22,116.63,181792.55757
1584082800000,127.28,2020-03-13 07:00:00,128.47,120.0,126.14,139316.20518
1584086400000,125.33,2020-03-13 08:00:00,132.85,119.99,127.18,179935.32107
1584090000000,129.46,2020-03-13 09:00:00,133.5,125.0,125.32,162696.56721
1584093600000,131.13,2020-03-13 10:00:00,133.0,126.78,129.46,140308.90459
1584097200000,127.6,2020-03-13 11:00:00,131.21,124.48,131.13,168082.58894
1584100800000,129.26,2020-03-13 12:00:00,132.36,125.26,127.6,118461.44102
1584104400000,131.93,2020-03-13 13:00:00,139.68,128.0,129.34,208950.08234
1584108000000,126.89,2020-03-13 14:00:00,136.71,125.0,131.95,169752.97823
1584111600000,123.7,2020-03-13 15:00:00,128.0,114.87,126.87,321987.78699
1584115200000,123.46,2020-03-13 16:00:00,128.55,119.27,123.72,189281.48894
1584118800000,123.56,2020-03-13 17:00:00,126.93,120.87,123.44,131480.67933
1584122400000,118.88,2020-03-13 18:00:00,123.87,114.84,123.62,142198.97441
1584126000000,128.32,2020-03-13 19:00:00,130.62,116.4,118.86,161299.7834
1584129600000,126.88,2020-03-13 20:00:00,130.3,125.0,128.26,115033.80403
1584133200000,128.83,2020-03-13 21:00:00,131.81,126.67,126.77,57358.08151
1584136800000,133.04,2020-03-13 22:00:00,133.1,128.62,128.85,62971.04049
1584140400000,134.06,2020-03-13 23:00:00,136.99,130.23,132.98,115872.96757
1584144000000,133.05,2020-03-14 00:00:00,134.18,130.66,134.06,61949.24368
1584147600000,133.03,2020-03-14 01:00:00,133.97,129.42,133.01,61461.34197
1584151200000,132.33,2020-03-14 02:00:00,133.16,129.8,133.03,56183.22487
1584154800000,133.32,2020-03-14 03:00:00,134.68,131.65,132.36,67740.2915
1584158400000,131.89,2020-03-14 04:00:00,133.56,130.7,133.34,50821.20725
1584162000000,130.55,2020-03-14 05:00:00,132.49,130.07,131.87,40374.27297
1584165600000,130.64,2020-03-14 06:00:00,131.59,129.8,130.51,46718.02945
1584169200000,132.18,2020-03-14 07:00:00,132.21,129.97,130.64,39144.12757
1584172800000,128.28,2020-03-14 08:00:00,132.3,125.7,132.19,101045.23682
1584176400000,125.94,2020-03-14 09:00:00,128.47,125.2,128.28,51595.18552
1584180000000,128.7,2020-03-14 10:00:00,129.46,125.18,125.93,69865.08947
1584183600000,128.7,2020-03-14 11:00:00,130.14,127.92,128.7,46658.82311
1584187200000,128.44,2020-03-14 12:00:00,128.85,126.1,128.7,45628.29962
1584190800000,126.0,2020-03-14 13:00:00,128.8,125.29,128.46,43692.33576
1584194400000,127.2,2020-03-14 14:00:00,128.07,125.68,125.98,42803.63051
1584198000000,126.67,2020-03-14 15:00:00,128.12,125.79,127.25,41396.9186
1584201600000,128.04,2020-03-14 16:00:00,130.46,125.66,126.68,67015.67086
1584205200000,128.07,2020-03-14 17:00:00,128.51,126.82,128.04,31293.64204
1584208800000,128.6,2020-03-14 18:00:00,129.86,127.77,128.06,41211.32913
1584212400000,127.18,2020-03-14 19:00:00,129.36,127.02,128.59,26932.16919
1584216000000,127.29,2020-03-14 20:00:00,128.06,126.24,127.19,34876.49949
1584219600000,126.59,2020-03-14 21:00:00,127.74,126.2,127.29,16438.61367
1584223200000,124.7,2020-03-14 22:00:00,127.25,123.16,126.59,62226.55094
1584226800000,122.54,2020-03-14 23:00:00,124.85,120.0,124.7,90603.15243
1584230400000,123.05,2020-03-15 00:00:00,123.7,121.18,122.54,52881.4356
1584234000000,121.12,2020-03-15 01:00:00,123.3,120.96,123.0,43115.46761
1584237600000,121.32,2020-03-15 02:00:00,122.65,120.84,121.12,41730.24756
1584241200000,121.16,2020-03-15 03:00:00,122.06,120.8,121.33,30220.46085
1584244800000,122.51,2020-03-15 04:00:00,122.88,121.13,121.13,46453.54673
1584248400000,122.64,2020-03-15 05:00:00,122.95,121.87,122.52,29716.57581
1584252000000,123.55,2020-03-15 06:00:00,124.37,122.47,122.67,41603.70242
1584255600000,123.22,2020-03-15 07:00:00,124.2,122.5,123.5,28120.6463
1584259200000,122.29,2020-03-15 08:00:00,123.3,121.95,123.23,28317.92139
1584262800000,122.2,2020-03-15 09:00:00,122.73,121.67,122.29,30166.41342
1584266400000,126.39,2020-03-15 10:00:00,127.51,121.94,122.2,92741.09782
1584270000000,126.1,2020-03-15 11:00:00,126.95,125.61,126.37,42834.88685
1584273600000,124.76,2020-03-15 12:00:00,129.53,123.93,126.1,94866.01973
1584277200000,125.06,2020-03-15 13:00:00,126.0,124.36,124.68,22876.93194
1584280800000,124.0,2020-03-15 14:00:00,125.71,122.8,125.08,46395.58074
1584284400000,124.0,2020-03-15 15:00:00,125.34,123.25,123.96,32878.10533
1584288000000,123.85,2020-03-15 16:00:00,124.83,122.56,124.02,35124.78351
1584291600000,122.96,2020-03-15 17:00:00,125.05,122.76,123.83,30464.39246
1584295200000,123.2,2020-03-15 18:00:00,124.24,122.79,123.01,22456.76155
1584298800000,123.21,2020-03-15 19:00:00,124.67,123.0,123.2,28996.64103
1584302400000,120.48,2020-03-15 20:00:00,123.47,120.16,123.22,51285.23614
1584306000000,132.92,2020-03-15 21:00:00,133.5,120.39,120.5,160998.18475
1584309600000,123.85,2020-03-15 22:00:00,133.44,121.79,132.91,197213.90857
1584313200000,123.78,2020-03-15 23:00:00,125.68,123.06,123.89,81491.95326
1584316800000,121.6,2020-03-16 00:00:00,123.82,120.31,123.82,89633.83486
1584320400000,123.0,2020-03-16 01:00:00,123.35,120.92,121.6,45246.55404
1584324000000,123.84,2020-03-16 02:00:00,124.33,122.74,122.98,37097.16937
1584327600000,122.46,2020-03-16 03:00:00,123.88,121.85,123.84,32409.31623
1584331200000,121.14,2020-03-16 04:00:00,122.54,121.1,122.49,38314.29968
1584334800000,116.62,2020-03-16 05:00:00,121.87,115.72,121.12,89001.38382
1584338400000,112.72,2020-03-16 06:00:00,116.67,110.0,116.66,230753.80819
1584342000000,107.01,2020-03-16 07:00:00,112.84,105.69,112.73,171122.21193
1584345600000,111.22,2020-03-16 08:00:00,112.08,106.9,107.02,119213.02469
1584349200000,108.15,2020-03-16 09:00:00,111.53,106.97,111.23,84264.78082
1584352800000,101.47,2020-03-16 10:00:00,108.58,101.1,108.14,225325.38485
