start_time,addresses_count_active,addresses_count_receiver,addresses_count_sender,datetime
1591041600000,14095,9305,7755,2020-06-01 20:00:00
1591045200000,13924,9135,7970,2020-06-01 21:00:00
1591048800000,12886,8568,6940,2020-06-01 22:00:00
1591052400000,14031,9112,8005,2020-06-01 23:00:00
1591056000000,15241,10260,7990,2020-06-02 00:00:00
1591059600000,15257,10687,7091,2020-06-02 01:00:00
1591063200000,17777,13595,6862,2020-06-02 02:00:00
1591066800000,16508,11915,6934,2020-06-02 03:00:00
1591070400000,14955,10413,6933,2020-06-02 04:00:00
1591074000000,16866,11881,7342,2020-06-02 05:00:00
1591077600000,17301,11534,8425,2020-06-02 06:00:00
1591081200000,19311,13131,9225,2020-06-02 07:00:00
1591084800000,22314,14718,11020,2020-06-02 08:00:00
1591088400000,22142,14561,11145,2020-06-02 09:00:00
1591092000000,16722,10875,9167,2020-06-02 10:00:00
1591095600000,18332,12107,9783,2020-06-02 11:00:00
1591099200000,18714,11851,10367,2020-06-02 12:00:00
1591102800000,18363,12139,9790,2020-06-02 13:00:00
1591106400000,16496,10871,8589,2020-06-02 14:00:00
1591110000000,17961,12542,9194,2020-06-02 15:00:00
1591113600000,19022,11994,10926,2020-06-02 16:00:00
1591117200000,16596,10408,10071,2020-06-02 17:00:00
1591120800000,15231,9410,9274,2020-06-02 18:00:00
1591124400000,15050,9558,9172,2020-06-02 19:00:00
1591128000000,13972,8346,9037,2020-06-02 20:00:00
1591131600000,13605,7576,9043,2020-06-02 21:00:00
1591135200000,12607,7671,7475,2020-06-02 22:00:00
1591138800000,11973,7220,7170,2020-06-02 23:00:00
1591142400000,12314,7463,7426,2020-06-03 00:00:00
1591146000000,12273,7795,6576,2020-06-03 01:00:00
1591149600000,15275,11049,6672,2020-06-03 02:00:00
1591153200000,14013,9431,6816,2020-06-03 03:00:00
1591156800000,12873,8403,6651,2020-06-03 04:00:00
1591160400000,13181,8565,6828,2020-06-03 05:00:00
1591164000000,15205,10018,7654,2020-06-03 06:00:00
1591167600000,16841,10899,8862,2020-06-03 07:00:00
1591171200000,19245,12178,10170,2020-06-03 08:00:00
1591174800000,18647,13104,8832,2020-06-03 09:00:00
1591178400000,17394,11985,8533,2020-06-03 10:00:00
1591182000000,16266,10735,8608,2020-06-03 11:00:00
1591185600000,16324,10757,8708,2020-06-03 12:00:00
1591189200000,17412,11449,9345,2020-06-03 13:00:00
1591192800000,18259,11564,10082,2020-06-03 14:00:00
1591196400000,19114,11628,11016,2020-06-03 15:00:00
1591200000000,16497,10737,9793,2020-06-03 16:00:00
1591203600000,15800,9848,9573,2020-06-03 17:00:00
1591207200000,13936,8466,8755,2020-06-03 18:00:00
1591210800000,14153,8445,9150,2020-06-03 19:00:00
1591214400000,12890,7597,8639,2020-06-03 20:00:00
1591218000000,11557,6924,7414,2020-06-03 21:00:00
1591221600000,11742,7241,7114,2020-06-03 22:00:00
1591225200000,11468,7013,6879,2020-06-03 23:00:00
1591228800000,12022,7222,7146,2020-06-04 00:00:00
1591232400000,12973,8227,6958,2020-06-04 01:00:00
1591236000000,17050,12736,6702,2020-06-04 02:00:00
1591239600000,16092,10890,7511,2020-06-04 03:00:00
1591243200000,15469,10435,7303,2020-06-04 04:00:00
1591246800000,13988,9236,7188,2020-06-04 05:00:00
1591250400000,15199,9694,7868,2020-06-04 06:00:00
1591254000000,18368,11948,9332,2020-06-04 07:00:00
1591257600000,18139,12706,8531,2020-06-04 08:00:00
1591261200000,18035,12583,8508,2020-06-04 09:00:00
1591264800000,19138,13208,9390,2020-06-04 10:00:00
1591268400000,17576,11388,9647,2020-06-04 11:00:00
1591272000000,18252,11501,10031,2020-06-04 12:00:00
1591275600000,18176,11229,10358,2020-06-04 13:00:00
1591279200000,20435,11806,12169,2020-06-04 14:00:00
1591282800000,18377,12030,10051,2020-06-04 15:00:00
1591286400000,17334,11135,9765,2020-06-04 16:00:00
1591290000000,15218,9425,9224,2020-06-04 17:00:00
1591293600000,13529,8364,8384,2020-06-04 18:00:00
1591297200000,13787,8764,8383,2020-06-04 19:00:00
1591300800000,13452,8272,8694,2020-06-04 20:00:00
1591304400000,12435,7564,7802,2020-06-04 21:00:00
1591308000000,11443,7114,6752,2020-06-04 22:00:00
1591311600000,11170,7014,6428,2020-06-04 23:00:00
1591315200000,12704,8241,6886,2020-06-05 00:00:00
1591318800000,12601,7559,7326,2020-06-05 01:00:00
1591322400000,16069,11218,7564,2020-06-05 02:00:00
1591326000000,15822,11311,7082,2020-06-05 03:00:00
1591329600000,14240,9474,6996,2020-06-05 04:00:00
1591333200000,14392,8799,7981,2020-06-05 05:00:00
1591336800000,15988,10057,8526,2020-06-05 06:00:00
1591340400000,18346,11216,10161,2020-06-05 07:00:00
1591344000000,18870,11557,10304,2020-06-05 08:00:00
1591347600000,19574,12498,10430,2020-06-05 09:00:00
1591351200000,20745,12546,11408,2020-06-05 10:00:00
1591354800000,17833,12051,9229,2020-06-05 11:00:00
1591358400000,16336,10971,8709,2020-06-05 12:00:00
1591362000000,16131,10568,8718,2020-06-05 13:00:00
1591365600000,15795,10706,8032,2020-06-05 14:00:00
1591369200000,16046,10976,8035,2020-06-05 15:00:00
1591372800000,14394,9539,7874,2020-06-05 16:00:00
1591376400000,14680,9234,8760,2020-06-05 17:00:00
1591380000000,14338,9316,8365,2020-06-05 18:00:00
1591383600000,12787,8161,7585,2020-06-05 19:00:00
1591387200000,12279,7504,7597,2020-06-05 20:00:00
1591390800000,10900,6528,6869,2020-06-05 21:00:00
1591394400000,11632,7295,6658,2020-06-05 22:00:00
1591398000000,10871,7216,5897,2020-06-05 23:00:00
1591401600000,11228,7456,6307,2020-06-06 00:00:00
1591405200000,11464,7402,6285,2020-06-06 01:00:00
1591408800000,12279,8299,6107,2020-06-06 02:00:00
1591412400000,13898,10132,6191,2020-06-06 03:00:00
1591416000000,12865,8584,6322,2020-06-06 04:00:00
1591419600000,12536,7857,6767,2020-06-06 05:00:00
1591423200000,13239,9131,6451,2020-06-06 06:00:00
1591426800000,15782,10488,8019,2020-06-06 07:00:00
1591430400000,17967,11343,9265,2020-06-06 08:00:00
1591434000000,17861,11761,9017,2020-06-06 09:00:00
1591437600000,16618,10876,8586,2020-06-06 10:00:00
1591441200000,15508,10027,8241,2020-06-06 11:00:00
1591444800000,16387,10593,8611,2020-06-06 12:00:00
1591448400000,15794,9808,8795,2020-06-06 13:00:00
1591452000000,14371,8669,8047,2020-06-06 14:00:00
1591455600000,17831,11594,8764,2020-06-06 15:00:00
1591459200000,17048,10766,9297,2020-06-06 16:00:00
1591462800000,18417,12103,9026,2020-06-06 17:00:00
1591466400000,13461,7908,8119,2020-06-06 18:00:00
1591470000000,14731,9754,7578,2020-06-06 19:00:00
1591473600000,13430,8276,7595,2020-06-06 20:00:00
1591477200000,11640,6868,7205,2020-06-06 21:00:00
1591480800000,12560,7907,6871,2020-06-06 22:00:00
1591484400000,10869,6684,5892,2020-06-06 23:00:00
1591488000000,9550,5676,5692,2020-06-07 00:00:00
1591491600000,13650,9515,6009,2020-06-07 01:00:00
1591495200000,17224,12466,7162,2020-06-07 02:00:00
1591498800000,14259,10055,6024,2020-06-07 03:00:00
1591502400000,13314,9411,5680,2020-06-07 04:00:00
1591506000000,16396,11388,7090,2020-06-07 05:00:00
1591509600000,13665,9158,6525,2020-06-07 06:00:00
1591513200000,14553,10295,6575,2020-06-07 07:00:00
1591516800000,14086,10552,5724,2020-06-07 08:00:00
1591520400000,14972,10969,6122,2020-06-07 09:00:00
1591524000000,15724,11398,6675,2020-06-07 10:00:00
1591527600000,16157,11040,7672,2020-06-07 11:00:00
1591531200000,13997,9993,6396,2020-06-07 12:00:00
1591534800000,14848,10096,7291,2020-06-07 13:00:00
1591538400000,15270,10140,7804,2020-06-07 14:00:00
1591542000000,15012,9979,7830,2020-06-07 15:00:00
1591545600000,15759,10166,8378,2020-06-07 16:00:00
1591549200000,15418,9166,9050,2020-06-07 17:00:00
1591552800000,12311,7876,7125,2020-06-07 18:00:00
1591556400000,12197,7767,6881,2020-06-07 19:00:00
1591560000000,11750,7203,7121,2020-06-07 20:00:00
1591563600000,11242,6975,6609,2020-06-07 21:00:00
1591567200000,10586,6818,5845,2020-06-07 22:00:00
1591570800000,11001,6612,6438,2020-06-07 23:00:00
1591574400000,10674,6834,6010,2020-06-08 00:00:00
1591578000000,10919,7690,5054,2020-06-08 01:00:00
1591581600000,16332,12499,6134,2020-06-08 02:00:00
1591585200000,15041,10644,6251,2020-06-08 03:00:00
1591588800000,12954,8547,6162,2020-06-08 04:00:00
1591592400000,15177,10331,6956,2020-06-08 05:00:00
1591596000000,14559,10198,6340,2020-06-08 06:00:00
1591599600000,17307,12346,7568,2020-06-08 07:00:00
1591603200000,19464,14563,7760,2020-06-08 08:00:00
1591606800000,19055,12662,9029,2020-06-08 09:00:00
1591610400000,17918,11704,8916,2020-06-08 10:00:00
1591614000000,17240,11795,8139,2020-06-08 11:00:00
1591617600000,19303,13234,9127,2020-06-08 12:00:00
1591621200000,16688,11650,7592,2020-06-08 13:00:00
1591624800000,16225,10890,8363,2020-06-08 14:00:00
1591628400000,18953,12190,9925,2020-06-08 15:00:00
1591632000000,19019,13416,8482,2020-06-08 16:00:00
1591635600000,20907,13332,10768,2020-06-08 17:00:00
1591639200000,16678,11251,8537,2020-06-08 18:00:00
1591642800000,15377,10164,8148,2020-06-08 19:00:00
1591646400000,13429,8572,7140,2020-06-08 20:00:00
1591650000000,14562,9223,8078,2020-06-08 21:00:00
1591653600000,13986,9342,7315,2020-06-08 22:00:00
1591657200000,11786,7479,6503,2020-06-08 23:00:00
1591660800000,11620,7502,6179,2020-06-09 00:00:00
1591664400000,11411,7469,5628,2020-06-09 01:00:00
1591668000000,14315,10490,6031,2020-06-09 02:00:00
1591671600000,15234,10355,7229,2020-06-09 03:00:00
1591675200000,12775,8361,6381,2020-06-09 04:00:00
1591678800000,13449,8605,6994,2020-06-09 05:00:00
1591682400000,13217,8637,6647,2020-06-09 06:00:00
1591686000000,16241,11256,7750,2020-06-09 07:00:00
1591689600000,17708,12818,7966,2020-06-09 08:00:00
1591693200000,16017,10356,8325,2020-06-09 09:00:00
1591696800000,16238,10875,7851,2020-06-09 10:00:00
1591700400000,14754,9897,7400,2020-06-09 11:00:00
1591704000000,17314,10434,9698,2020-06-09 12:00:00
1591707600000,18010,10715,10360,2020-06-09 13:00:00
1591711200000,17915,11633,9400,2020-06-09 14:00:00
1591714800000,17547,11184,9622,2020-06-09 15:00:00
1591718400000,15390,9497,8865,2020-06-09 16:00:00
1591722000000,14035,8383,8550,2020-06-09 17:00:00
1591725600000,13727,8455,8034,2020-06-09 18:00:00
1591729200000,13027,7896,7808,2020-06-09 19:00:00
1591732800000,12116,7391,7416,2020-06-09 20:00:00
1591736400000,12763,7655,7828,2020-06-09 21:00:00
1591740000000,12527,7541,7553,2020-06-09 22:00:00
1591743600000,11898,7251,6944,2020-06-09 23:00:00
1591747200000,11441,7351,6302,2020-06-10 00:00:00
1591750800000,12299,7783,6590,2020-06-10 01:00:00
1591754400000,13844,9493,6441,2020-06-10 02:00:00
1591758000000,15471,10951,6709,2020-06-10 03:00:00
1591761600000,13832,9219,6707,2020-06-10 04:00:00
1591765200000,12718,8567,6426,2020-06-10 05:00:00
1591768800000,13479,9538,6188,2020-06-10 06:00:00
1591772400000,17039,11870,7996,2020-06-10 07:00:00
1591776000000,18100,13441,7550,2020-06-10 08:00:00
1591779600000,17087,11890,7991,2020-06-10 09:00:00
1591783200000,16109,10976,7682,2020-06-10 10:00:00
1591786800000,16774,10974,8689,2020-06-10 11:00:00
1591790400000,16344,11045,8270,2020-06-10 12:00:00
1591794000000,16744,11175,8563,2020-06-10 13:00:00
1591797600000,17642,11765,8798,2020-06-10 14:00:00
1591801200000,15233,10173,7695,2020-06-10 15:00:00
1591804800000,15414,9878,8427,2020-06-10 16:00:00
1591808400000,17633,9250,11079,2020-06-10 17:00:00
1591812000000,14196,8741,8295,2020-06-10 18:00:00
1591815600000,14451,8928,8553,2020-06-10 19:00:00
1591819200000,13192,7843,8193,2020-06-10 20:00:00
1591822800000,12806,7949,7482,2020-06-10 21:00:00
1591826400000,12208,7993,6806,2020-06-10 22:00:00
1591830000000,10292,6527,5892,2020-06-10 23:00:00
1591833600000,13000,8078,7599,2020-06-11 00:00:00
1591837200000,12311,7962,6662,2020-06-11 01:00:00
1591840800000,13944,9876,6458,2020-06-11 02:00:00
1591844400000,15923,11331,7266,2020-06-11 03:00:00
1591848000000,13125,8741,6610,2020-06-11 04:00:00
1591851600000,12198,8239,6085,2020-06-11 05:00:00
1591855200000,14616,9929,7257,2020-06-11 06:00:00
1591858800000,16449,11436,8091,2020-06-11 07:00:00
1591862400000,18582,13209,8499,2020-06-11 08:00:00
1591866000000,16234,10827,8470,2020-06-11 09:00:00
1591869600000,16160,10539,8932,2020-06-11 10:00:00
1591873200000,17484,11729,9235,2020-06-11 11:00:00
1591876800000,17328,11781,8868,2020-06-11 12:00:00
1591880400000,16817,11070,8896,2020-06-11 13:00:00
1591884000000,17133,11444,9109,2020-06-11 14:00:00
1591887600000,16309,10944,8650,2020-06-11 15:00:00
1591891200000,15621,10445,8137,2020-06-11 16:00:00
1591894800000,16560,11179,8987,2020-06-11 17:00:00
1591898400000,15824,10111,8785,2020-06-11 18:00:00
1591902000000,14345,9458,7785,2020-06-11 19:00:00
1591905600000,13619,8064,8459,2020-06-11 20:00:00
1591909200000,12247,7713,7601,2020-06-11 21:00:00
1591912800000,11256,7296,6631,2020-06-11 22:00:00
1591916400000,10917,6895,6629,2020-06-11 23:00:00
1591920000000,12244,7980,6912,2020-06-12 00:00:00
1591923600000,13224,8714,7243,2020-06-12 01:00:00
1591927200000,13364,9204,6753,2020-06-12 02:00:00
1591930800000,14023,10038,6485,2020-06-12 03:00:00
1591934400000,12773,8833,6289,2020-06-12 04:00:00
1591938000000,13826,9621,6719,2020-06-12 05:00:00
1591941600000,13838,9427,6835,2020-06-12 06:00:00
1591945200000,17067,12742,7352,2020-06-12 07:00:00
1591948800000,17999,12633,8296,2020-06-12 08:00:00
1591952400000,16197,11089,7779,2020-06-12 09:00:00
1591956000000,16529,10662,8962,2020-06-12 10:00:00
1591959600000,15047,9599,8614,2020-06-12 11:00:00
1591963200000,16200,11121,8162,2020-06-12 12:00:00
1591966800000,15796,10465,8467,2020-06-12 13:00:00
1591970400000,17659,11745,9197,2020-06-12 14:00:00
1591974000000,15455,9499,8955,2020-06-12 15:00:00
1591977600000,14623,9721,7701,2020-06-12 16:00:00
1591981200000,13409,8502,7874,2020-06-12 17:00:00
1591984800000,13761,8727,7981,2020-06-12 18:00:00
1591988400000,12789,7744,8122,2020-06-12 19:00:00
1591992000000,14880,7798,10259,2020-06-12 20:00:00
1591995600000,12321,7385,7905,2020-06-12 21:00:00
1591999200000,11396,7187,6740,2020-06-12 22:00:00
1592002800000,9822,5981,6014,2020-06-12 23:00:00
1592006400000,10361,6553,6063,2020-06-13 00:00:00
1592010000000,10809,7008,5950,2020-06-13 01:00:00
1592013600000,13407,9483,6278,2020-06-13 02:00:00
1592017200000,12960,8652,6623,2020-06-13 03:00:00
1592020800000,11367,7711,5710,2020-06-13 04:00:00
1592024400000,12438,8374,6321,2020-06-13 05:00:00
1592028000000,14070,8862,7488,2020-06-13 06:00:00
1592031600000,15228,10063,7880,2020-06-13 07:00:00
1592035200000,16446,11579,7740,2020-06-13 08:00:00
1592038800000,14032,9652,6701,2020-06-13 09:00:00
1592042400000,17112,10470,9412,2020-06-13 10:00:00
1592046000000,15232,10016,8131,2020-06-13 11:00:00
1592049600000,14282,9036,7869,2020-06-13 12:00:00
1592053200000,15697,10526,7876,2020-06-13 13:00:00
1592056800000,15947,10454,8309,2020-06-13 14:00:00
1592060400000,14892,9313,8330,2020-06-13 15:00:00
1592064000000,15981,9081,9779,2020-06-13 16:00:00
1592067600000,13608,7664,8584,2020-06-13 17:00:00
1592071200000,12686,6947,8247,2020-06-13 18:00:00
1592074800000,12089,6887,7718,2020-06-13 19:00:00
1592078400000,13548,6217,9795,2020-06-13 20:00:00
1592082000000,11569,6686,7878,2020-06-13 21:00:00
1592085600000,11817,6234,8095,2020-06-13 22:00:00
1592089200000,9333,5448,5963,2020-06-13 23:00:00
1592092800000,9331,5736,5470,2020-06-14 00:00:00
1592096400000,10275,6199,5975,2020-06-14 01:00:00
1592100000000,10435,7011,5303,2020-06-14 02:00:00
1592103600000,13025,9669,5559,2020-06-14 03:00:00
1592107200000,10370,6762,5574,2020-06-14 04:00:00
1592110800000,12074,7279,7094,2020-06-14 05:00:00
1592114400000,11498,7417,6395,2020-06-14 06:00:00
1592118000000,13624,9046,7269,2020-06-14 07:00:00
1592121600000,14522,9692,7444,2020-06-14 08:00:00
1592125200000,15046,10185,7607,2020-06-14 09:00:00
1592128800000,16790,10410,9269,2020-06-14 10:00:00
1592132400000,15189,9169,8713,2020-06-14 11:00:00
1592136000000,14169,9214,7815,2020-06-14 12:00:00
1592139600000,14110,8772,8112,2020-06-14 13:00:00
1592143200000,14319,9078,7930,2020-06-14 14:00:00
1592146800000,14741,8789,8776,2020-06-14 15:00:00
1592150400000,13782,8179,8395,2020-06-14 16:00:00
1592154000000,11559,7259,6877,2020-06-14 17:00:00
1592157600000,10966,6669,6776,2020-06-14 18:00:00
1592161200000,11862,7088,7462,2020-06-14 19:00:00
1592164800000,11917,7269,6962,2020-06-14 20:00:00
1592168400000,10218,6517,5885,2020-06-14 21:00:00
1592172000000,11126,7176,6288,2020-06-14 22:00:00
1592175600000,10387,6804,5619,2020-06-14 23:00:00
1592179200000,9439,5997,5578,2020-06-15 00:00:00
1592182800000,9955,6345,5654,2020-06-15 01:00:00
1592186400000,11960,8460,5766,2020-06-15 02:00:00
1592190000000,13745,9927,6134,2020-06-15 03:00:00
1592193600000,13234,9173,6332,2020-06-15 04:00:00
1592197200000,11338,7811,5555,2020-06-15 05:00:00
1592200800000,13161,9229,6186,2020-06-15 06:00:00
1592204400000,15889,11786,6866,2020-06-15 07:00:00
1592208000000,18966,14371,8012,2020-06-15 08:00:00
1592211600000,16661,11789,7820,2020-06-15 09:00:00
1592215200000,17865,11478,9228,2020-06-15 10:00:00
1592218800000,16453,10914,8561,2020-06-15 11:00:00
1592222400000,16467,10370,8725,2020-06-15 12:00:00
1592226000000,19749,12036,10655,2020-06-15 13:00:00
1592229600000,17310,12052,8160,2020-06-15 14:00:00
1592233200000,19259,13260,9369,2020-06-15 15:00:00
1592236800000,18504,12637,9359,2020-06-15 16:00:00
1592240400000,16807,11130,8892,2020-06-15 17:00:00
1592244000000,15610,10570,8118,2020-06-15 18:00:00
1592247600000,15734,10726,7934,2020-06-15 19:00:00
1592251200000,14939,9661,8190,2020-06-15 20:00:00
1592254800000,12476,7797,7130,2020-06-15 21:00:00
1592258400000,12242,8033,6569,2020-06-15 22:00:00
1592262000000,12137,7835,6449,2020-06-15 23:00:00
1592265600000,11621,7850,5912,2020-06-16 00:00:00
1592269200000,12714,8836,6071,2020-06-16 01:00:00
1592272800000,15298,11733,5863,2020-06-16 02:00:00
1592276400000,13055,8891,6240,2020-06-16 03:00:00
1592280000000,12378,8513,5993,2020-06-16 04:00:00
1592283600000,14042,9686,6611,2020-06-16 05:00:00
1592287200000,14594,9947,7119,2020-06-16 06:00:00
1592290800000,16181,11300,7740,2020-06-16 07:00:00
1592294400000,18165,13756,7372,2020-06-16 08:00:00
1592298000000,16531,11036,8500,2020-06-16 09:00:00
1592301600000,17766,11719,8836,2020-06-16 10:00:00
1592305200000,15434,10274,7733,2020-06-16 11:00:00
1592308800000,17492,11565,9153,2020-06-16 12:00:00
1592312400000,14866,9757,7853,2020-06-16 13:00:00
1592316000000,16558,10767,8785,2020-06-16 14:00:00
1592319600000,17447,11139,9731,2020-06-16 15:00:00
1592323200000,17298,10283,10127,2020-06-16 16:00:00
1592326800000,15255,10011,8135,2020-06-16 17:00:00
1592330400000,14005,9130,7737,2020-06-16 18:00:00
1592334000000,12137,7771,6806,2020-06-16 19:00:00
1592337600000,13277,8258,7704,2020-06-16 20:00:00
1592341200000,11072,6635,6616,2020-06-16 21:00:00
1592344800000,12124,7594,6823,2020-06-16 22:00:00
1592348400000,10905,6548,6340,2020-06-16 23:00:00
1592352000000,12058,7931,6257,2020-06-17 00:00:00
1592355600000,11609,7688,5843,2020-06-17 01:00:00
1592359200000,14463,10652,6201,2020-06-17 02:00:00
1592362800000,13713,8651,7299,2020-06-17 03:00:00
1592366400000,13738,9300,6709,2020-06-17 04:00:00
1592370000000,12343,8182,6217,2020-06-17 05:00:00
1592373600000,13794,9196,6893,2020-06-17 06:00:00
1592377200000,19405,13920,8610,2020-06-17 07:00:00
1592380800000,19133,14139,8375,2020-06-17 08:00:00
1592384400000,17339,12018,8385,2020-06-17 09:00:00
1592388000000,16857,11084,8589,2020-06-17 10:00:00
1592391600000,20575,15060,8438,2020-06-17 11:00:00
1592395200000,16627,11519,7793,2020-06-17 12:00:00
1592398800000,16442,11011,8400,2020-06-17 13:00:00
1592402400000,14231,9005,7848,2020-06-17 14:00:00
1592406000000,16228,10886,8319,2020-06-17 15:00:00
1592409600000,18938,13067,9031,2020-06-17 16:00:00
1592413200000,14262,9572,7420,2020-06-17 17:00:00
1592416800000,13911,8907,7742,2020-06-17 18:00:00
1592420400000,13013,8061,7443,2020-06-17 19:00:00
1592424000000,12570,7930,7151,2020-06-17 20:00:00
1592427600000,12370,8185,6840,2020-06-17 21:00:00
1592431200000,11304,7087,6521,2020-06-17 22:00:00
1592434800000,9800,6155,5511,2020-06-17 23:00:00
1592438400000,12291,7983,6569,2020-06-18 00:00:00
1592442000000,13438,8545,7083,2020-06-18 01:00:00
1592445600000,16477,10458,8185,2020-06-18 02:00:00
1592449200000,16492,12037,7004,2020-06-18 03:00:00
1592452800000,13302,8902,6658,2020-06-18 04:00:00
1592456400000,13155,8668,6917,2020-06-18 05:00:00
1592460000000,14233,9160,7582,2020-06-18 06:00:00
